sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X00019778;STARTER FOR COMPRESSED AIR;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102475;169;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00021061;PLUG-IN BOARD;"MEM8-01;";;import;qa_ok_importar_found;true;1;16V4000M61;1302726;455;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00021634;GEAR CAMSHAFT;;15,500 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102477;69;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00021750;GEAR;;1,770 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102478;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00021778;F/W HSG ASM;;246.500 kg;import;qa_ok_importar_found;true;1;16V4000M73;1400143;38;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00021778/75;FLYWHEEL HOUSING PRIMED;;165,000 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200135;35;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00026990;RAIL FUEL HIGH PRESS DOUBLE WALL A-BANK;;55.000 kg EM;import;qa_ok_importar_found;true;1;16V4000M73;1400582;106;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00026991;RAIL FUEL HIGH PRESS DOUBLE WALL B-BANK;;54.500 kg EM;import;qa_ok_importar_found;true;1;16V4000M73;1400583;106;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00027068;TUBE FUEL DOUBLE WALL;;299.000 g EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800559, 1804130;1204, 1577;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00028593;PLATE FLANGE VIB DAMPER HSG;;;import;qa_ok_importar_found;true;1;16V4000M73;1400408;68;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00029037;CRANKSHAFT 16V-12CWT-STROKE190;;;import;qa_ok_importar_found;true;1;16V4000M73;1400359;61;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00029037/31;CRANKSHAFT LR ACCEPTANCE 16V-12CWT-STROKE190;;617.000;import;qa_ok_importar_found;true;1;16V4000M73;1400357;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00030151/30;INTERMEDIATE FLANGE;;44,500 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102502;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00030152/30;RING;;10,360 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102503;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00030153/30;FLANGE;;14,600 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102504;305;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00031095;LEVEL MONITOR;TAU;195,100 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102505;345;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00031104;LEVEL MONITOR;WASSERSONDE DYN.UB-VERHALTEN;191 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102506;345;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00031805;SEALING RING BR 8000;;A13X18,0X1,5 DIN7603;import;qa_ok_importar_found;true;1;16V4000M73;1401653;222;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00032042;CONNECTING PIEC E;;;import;qa_ok_importar_found;true;1;12V4000M53;1200621;107;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033644;NOZZLE LUBE OIL SPRAY;;249 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102510;195;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033645;BLOCK PSTN LUBE NOZZLE SUPT W/THRU HOLE;;166,600 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102511;195;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00033646;BLK PSTN LUBE NOZZLE SUPT W/O THRU;;185 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102512;195;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034054;SHIM;;;import;qa_ok_importar_found;true;1;12V4000M70;1902130;296;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034057;LOCKING DEVICE 4000;;;import;qa_ok_importar_found;true;1;12V4000M53;1202381;291;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00034058;LOCKING DEVICE 4000;;;import;qa_ok_importar_found;true;1;12V4000M53;1202382;291;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035257;O-RING;7 X 208;5,000 g 7 X 208;import;qa_ok_importar_found;true;1;12V4000M53;1200403;64;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035420;HP FUEL LINE JACKETED;;4.649 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800533, 1804104;1203, 1576;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035421;HP FUEL LINE DOUBLE-WALLED, LEFT;;3.173 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800550, 1804120;1203, 1576;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035422;HP FUEL LINE DOUBLE-WALLED, RIGH;;5.594 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800551, 1804122;1203, 1576;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035690;PISTON EPSILON 15.2;;;import;qa_ok_importar_found;true;1;16V4000M73;1400433;73;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00035844;FUEL PUMP;;80.000 kg 50 HZ;import;qa_ok_importar_found;true;1;20V4000M93L;1806783;1830;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036161;FUEL FILTER;;;import;qa_ok_importar_found;true;1;20V4000M93L;1804235;1594;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036684;COOLANT PUMP;;30.750 kg;import;qa_ok_importar_found;true;1;16V4000M73;1401891;248;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00036967;FUEL PUMP;;;import;qa_ok_importar_found;true;2;16V4000M73L;1502075, 1510713;298, 1548;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00037017;IMPELLER FOR SEAWATER PUMP;;;import;qa_ok_importar_found;true;1;16V4000M73;1402475;294;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038367;FUEL FILTER;;;import;qa_ok_importar_found;true;2;16V4000M73L;1502096, 1510734;301, 1551;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038494;FILTER ELEMENT;FC 001-040, 4120;2.360 kg;import;qa_ok_importar_found;true;4;16V4000M73L, 16V4000M90, 20V4000M93L;1502097, 1510735, 1600556, 1804236;302, 1552, 113, 1596;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038564;ELBOW;;12,870 kg;import;qa_ok_importar_found;true;1;12V4000M53;1202059;247;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00038945;PRESSURE SENSOR;M14X1,5,DICHTKEGEL,SW=27,;0,117 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102518;345;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00039514;EXHAUST TURBOCHARGER RIGHT SIDE;;76,200 KG EM;import;qa_ok_importar_found;true;1;12V4000M40A;1102519;120;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00039517;EXHAUST TURBOCHARGER LEFT SIDE;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102520;126;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00039766;TUBE OIL MARINE;;0.47 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102521;224;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00039852;FILTER HEAD FOR FUEL FILTER 1;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102523;107;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040054/42;CONROD ASM;;9,770 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102524;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040625;COVER FOR SOLAS;;7 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102527;198;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040708;BUSHING;;325.200 g;import;qa_ok_importar_found;true;1;16V4000M73;1400984;147;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040711;BUSHING;;203.500 g;import;qa_ok_importar_found;true;1;16V4000M73;1400983;147;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040714;CONROD BEARING SIZE 0-0;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102528;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040715;CONROD BEARING SIZE 0-1;;300 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102529;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040717;CONROD BEARING SIZE 0-2;;0.275 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102530;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040718;CONROD BEARING SIZE 0-3;;0,320 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102531;60;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00040978;FUEL DELIVERY PUMP;;5,700 kg EM;import;qa_ok_importar_found;true;1;12V4000M53;1200797;115;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00041391;ACTUATOR VLV;;1,880 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102532;143;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00042197;INLET VALVE;;335,800 gEM;import;qa_ok_importar_found;true;1;12V4000M53;1200456;74;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00042421;FUEL FILTER SPIN-ON;;;import;qa_ok_importar_found;true;1;16V4000M73;1400689;121;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00042495;SEAWATER ELBOW F/GRBOX OIL COOLING;;;import;qa_ok_importar_found;true;2;20V4000M93L;1802812, 1806471;1406, 1786;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00042702;VALVE;;0,200 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102562;171;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X00043025;CHARGE-AIR LINE END MEMBER, RIGHT BR4000;;;import;qa_ok_importar_found;true;1;16V4000M73;1401177;173;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52401100007/87;SAFETY VALVE WITH TEST CERT. 3.1;;;import;qa_ok_importar_found;true;6;20V4000M93L;1800010, 1800016, 1800023, 1803582, 1803588, 1803595;1123, 1496;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52403500004;CAMSHAFT GEAR;;;import;qa_ok_importar_found;true;1;16V4000M73;1400499;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100028;CYLINDER HEAD W.VALVE + SEAT RING;;;import;qa_ok_importar_found;true;1;16V4000M61;1300354;62;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100033;CYLINDER HEAD W.VALVE + SEAT RING 20;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800436, 1804007;1178, 1551;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100139;CYLINDER HEAD W.VALVE + SEAT RING;;;import;qa_ok_importar_found;true;4;16V4000M73L;1500345, 1503551, 1506014, 1508502;67, 552, 897, 1240;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100143;VALVE GUIDE INSERT;D 19.3R6 / D10.6+0.05;137,300 g EM D 19.3R6 / D10.6+0.05;import;qa_ok_importar_found;true;1;12V4000M53;1200475;76;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100144;CYLINDER HEAD;;49,000 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900388;79;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100178;CYLINDER HEAD W/VALVES;;;import;qa_ok_importar_found;true;1;16V4000M73;1400461;80;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100205;CYL.HEAD WITH VALVES;;;import;qa_ok_importar_found;true;4;20V4000M93;1700447, 1704195, 1707935, 1711675;77, 473, 869, 1265;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404100209;CYL.HEAD WITH VALVES BR4000 MX03/PX03;;;import;qa_ok_importar_found;true;1;12V4000M53;1200440;73;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52404200035;GASKET FOR CYLINDER HEAD;;;import;qa_ok_importar_found;true;4;16V4000M73L;1500347, 1503553, 1506016, 1508504;67, 552, 897, 1240;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405200015;THRUST MEMBER FOR ROCKER ARM;;;import;qa_ok_importar_found;true;1;12V4000M53;1200521;89;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405200018;CAMSHAFT GEAR;;;import;qa_ok_importar_found;true;1;12V4000M53;1200478;80;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405200030;CAMSHAFT GEAR;;;import;qa_ok_importar_found;true;4;20V4000M93;1700488, 1704238, 1707978, 1711718;84, 480, 876, 1272;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500011;ADJUSTING SCREW;;;import;qa_ok_importar_found;true;1;16V4000M73;1400537;95;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500012;ROCKER ARM;;;import;qa_ok_importar_found;true;1;16V4000M73;1400505;89;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500013;ROCKER ARM INLET;;3.060 kg;import;qa_ok_importar_found;true;1;16V4000M73;1400522;93;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500014;ROCKER ARM EXHAUST;;;import;qa_ok_importar_found;true;1;16V4000M73;1400523;93;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500123;ROCKER ARM EXHAUST;;1,356 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200508;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500124;ROCKER ARM INLET;;;import;qa_ok_importar_found;true;1;12V4000M53;1200507;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500130;CYLINDER HEAD COVER;;;import;qa_ok_importar_found;true;1;12V4000M53;1200531;91;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500135;VALVE BRIDGE;;275,800 g;import;qa_ok_importar_found;true;1;12V4000M53;1200490;83;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500145;ROCKER ARM;;6,560 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200489;83;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52405500146;ROCKER SHAFT SUPPORT;;;import;qa_ok_importar_found;true;1;12V4000M53;1200506;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52407500023;INJECTOR;;2 KG EM;import;qa_ok_importar_found;true;1;16V4000M61;1300463;87;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52407500024;INJECTOR;;;import;qa_ok_importar_found;true;1;16V4000M90;1600492;98;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52407500039;INJECTOR;;1,900 kg;import;qa_ok_importar_found;true;1;12V4000M70;1900488;102;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52408100002;LINK;;49 G;import;qa_ok_importar_found;true;1;12V4000M40A;1102610;104;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52408100009;FUEL PRIMING PUMP;;1.610,200;import;qa_ok_importar_found;true;1;12V4000M53;1200812;122;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52408200010;FUEL LINE TO PLATE-CORE COOLE;;212.300 g;import;qa_ok_importar_found;true;1;16V4000M73;1400811;132;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52408300004;COLLECTING TROUGH;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102611;105;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52417200010;STARTER;;28,375 kg;import;qa_ok_importar_found;true;1;12V4000M53;1201303;180;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52417200011;STARTER;;21,000 kg;import;qa_ok_importar_found;true;1;12V4000M53;1201305;180;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52418300001;FLTR CENTRIF;;12,418 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102612;201;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52418300028;CENTRIFUGAL OIL FLTR;;;import;qa_ok_importar_found;true;1;12V4000M53;1201441;197;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52418900006;GEAR PUMP FOR OIL REPLENISHMN;;9,200 KG;import;qa_ok_importar_found;true;1;16V4000M61;1301340;214;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52418900009;GEAR PUMP FOR OIL MONITORING;;9.700 kg;import;qa_ok_importar_found;true;1;16V4000M73;1401856;241;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52418900012;GEAR PUMP FOR OIL REPLENISHMN;;8,600 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102613;224;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52420200011;PUMP ASM WTR HI TEMP CLG CIRCUIT;;26,600 KG;import;qa_ok_importar_found;true;1;12V4000M40A;1102614;246;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52421300002;RETAINER FOR ALTERNATOR;;;import;qa_ok_importar_found;true;1;12V4000M40A;1102616;105;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52421300029;GENERATOR AVG2902 DELCO 140A;;15,650 kg;import;qa_ok_importar_found;true;1;12V4000M53;1202342;283;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X52450700016;RETAINER F. WIRING HARNESS;HC219/1;1.566 KGM;import;qa_ok_importar_found;true;1;12V4000M40A;1102618;105;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
