sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X00E50208308 F/SEPARABLE CONNECT BLANKING PLUG FOR X00023503;;B-CRIMP EINZELADERABDICHTUNG;0,500 g 0,200 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206469;781;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208317 0035337089;CONNECTOR IDENTIFICATION PLATE;;1,000 g 1,400 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206514;797;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208317 X00E50208318;CONNECTOR BLANKING PLUG CONNECTOR;UND;1,000 g 1,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206548;801;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208320MALE CONNECTOR CRIMP CONTACT;;"BUCHSE 0,75-1,5QMM; BUCHSE";;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206468;781;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208386PRESSURE SEN;;;125.000 g;pending_review;qa_pending_or_review_found;false;1;20V4000M93;1714302;1531;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208386PRESSURE SENSOR;;;125,000 g;pending_review;qa_pending_or_review_found;false;5;12V4000M53, 20V4000M93;1202899, 1206059, 1703079, 1706819, 1710559;339, 702, 343, 739, 1135;"{""total_rows"":5,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":5,""count_review_action"":5,""count_other"":5}";pending_review;qa_pending_or_review_found
X00E50208388PRESSURE SEN;;;105.300 g;pending_review;qa_pending_or_review_found;false;10;12V4000M53, 16V4000M73, 20V4000M93;1202840, 1206000, 1402622, 1405791, 1408969, 1412173, 1703027, 1706767, 1710507, 1714252;338, 701, 319, 673, 1028, 1382, 342, 738, 1134, 1530;"{""total_rows"":10,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":10,""count_review_action"":10,""count_other"":10}";pending_review;qa_pending_or_review_found
X00E50208471BLIND PLUG;;;66,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206654;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208575BLIND PLUG;;;12,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206655;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208729DUMMY PLUG;;;9,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206661;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208755MALE CONNECTOR RETAINING PLATE FOR 0005335783;;BUCHSENGEHAEUSE 15X11,5X19MM, 2 LOE;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206580;804;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50208942DISPLAY;;;206,400 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206679;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209021;CONNECTION CRIMP BARREL F.SHIELD;ING;1,000 g;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1206555, 1206619;801, 817;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50209121CABLE CLAMP;;;403,100 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206664;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209122HOOD FOR CONNECTOR;;;510,600 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206651;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209130FAIRING FO;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206690;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209139 PANEL;;;10,000 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206649;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209177;CRIMP CONTACT F/SEPARABLE CONNECT Busin;"1,0-2,5QMM; BUC";0,500 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206593;809;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209213MALE CONNECTOR;;;12,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206656;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209275 DEVICES PLATE FOR;;;1,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206696;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209290CONNECTOR KIT WITH MARKING;;;60,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206657;826;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209300SYMBOLS P;;;1,000 g;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206698;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50209351/S0001;ENGINE MONITORING EMU1-01/;EMU1-01/D;3,289 kg;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902433, 1904820;346, 683;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50209351/S0001 X00E50201048 200912006001;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902434, 1904821;346, 683;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50209366 GOVERNOR ECU7-05/C 1 pc 5.500 kg EM ECU7-05/C;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703313, 1707053, 1710793, 1714534;360, 756, 1152, 1548;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50209366/76GOVERNOR NOT ADJUSTED;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203099, 1206259;355, 718;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50209366/77GOVERNOR ADJUSTED;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1203100, 1206260;355, 718;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50209553PLUG-IN BO;;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206671;827;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50210309 BUS COUPLER FOR SYSTEM BUS;BUS COUPLER;;;pending_review;qa_pending_or_review_found;false;1;12V4000M53;1206432;770;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00E50700336 ON-ENGINE SEN WIRING HARNE;;;3.665 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803325, 1807007;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700383 INJECTOR WIRING HARNE;;;3.330 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803324, 1807006;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700386 ON-ENGINE SEN 0035352531 PRESSURE SEN;;;4.880 kg 75.000 g;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1803327, 1807009;1466, 1850;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700427;WIRING HARNE;;2,560 KG;pending_review;qa_pending_or_review_found;false;4;16V4000M73L;1502318, 1505355, 1507848, 1510337;337, 799, 1142, 1477;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700435 INJECTOR WIRING HARNES;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202880, 1206040;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700444 ON-ENGINE SEN 0035352531 PRESSURE SEN;;;2,405 kg 75,000 g;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202835, 1205995;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700444 ON-ENGINE SENSO;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202834, 1205994;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700482 ON-ENGINE SEN WIRING HARNE X00E50700781;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703024, 1706764, 1710504, 1714248;342, 738, 1134, 1530;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700628 ON-ENGINE SEN WIRING HARNES;;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1202833, 1205993;338, 701;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00E50700736 ON-ENGINE SEN;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1402619, 1405788, 1408966, 1412169;319, 673, 1028, 1382;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700736 ON-ENGINE SEN 0035352531 PRESSURE SEN;;;3.000 kg 75.000 g;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1402620, 1405789, 1408967, 1412170;319, 673, 1028, 1382;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700741 INJECTOR WIRING HARNE;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703022, 1706762, 1710502, 1714245;342, 738, 1134, 1530;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00E50700858 ON-ENGINE SEN CONNECTING C;;;;pending_review;qa_pending_or_review_found;false;4;20V4000M93;1703023, 1706763, 1710503, 1714246;342, 738, 1134, 1530;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X00011292 304017006069;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900333, 1902773;68, 407;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00012158 000000003643 B00E50202738;;nan;nan;pending_review;qa_pending_or_review_found;false;1;12V4000M70;1905019;741;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00012916 001481004000;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900806, 1903248;132, 471;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00013978;TERMINAL FOR CYLINDER HEAD Busin;;25.000 g;pending_review;qa_pending_or_review_found;false;6;16V4000M73, 20V4000M93L;1402778, 1405947, 1409125, 1412328, 1803482, 1807164;326, 680, 1035, 1389, 1473, 1857;"{""total_rows"":6,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":6,""count_review_action"":6,""count_other"":6}";pending_review;qa_pending_or_review_found
X00014368 735073004100 5582540367;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900330, 1902770;67, 406;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00014469 0095316480;;nan;nan;pending_review;qa_pending_or_review_found;false;1;12V4000M70;1905016;739;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X00026992;HP ACCUMULATOR DOUBLE-WA LLED, LEFT;;26.400 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800544, 1804114;1203, 1576;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00026993;HP ACCUMULATOR DOUBLE -WALLED, RIGH B;;26.400 kg EM;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800545, 1804115;1203, 1576;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00040055/42 X00040056 5240380471 5240382550;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900371, 1902811;76, 415;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X00044892;PARTITION PLAT E;;7.660 kg;pending_review;qa_pending_or_review_found;false;10;16V4000M73, 16V4000M73L, 20V4000M93L;1402332, 1405501, 1408679, 1411878, 1501655, 1504862, 1507325, 1509813, 1802804, 1806463;279, 633, 988, 1342, 240, 726, 1071, 1407, 1404, 1784;"{""total_rows"":10,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":10,""count_review_action"":10,""count_other"":10}";pending_review;qa_pending_or_review_found
X00052928 ELASTOSIL RT 778 ELASTOMER PRODUCTS;;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73;1403168, 1406337, 1409515, 1412717;363, 717, 1072, 1426;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X599001-101383;DRIVE SHAFT;;;pending_review;qa_pending_or_review_found;false;2;16V4000M73L;1507720, 1510209;1119, 1454;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X599001-747562;EXHAUST SILENCER;;;pending_review;qa_pending_or_review_found;false;4;16V4000M73L;1500998, 1504205, 1506668, 1509152;165, 651, 996, 1336;"{""total_rows"":4,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";pending_review;qa_pending_or_review_found
X599001-748478;GEARBOX ZF 7550 A;I=2,964;10;pending_review;qa_pending_or_review_found;false;1;16V4000M90;1602100;295;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X599002-101383;COUPLING;;;pending_review;qa_pending_or_review_found;false;1;16V4000M73L;1502146;308;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X599003-101383;COUPLING;;;pending_review;qa_pending_or_review_found;false;1;16V4000M73L;1505288;787;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X5241890000;;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1802154, 1805813;1363, 1743;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52402400009;EQUIPMENT R;;201,000 kg;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900206, 1902646;49, 388;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52402400009 5240332630 X59305200001 5240150417 700429024000 700429083000 000933010093 5241800015 700429048000 700429040000 000472048000 000908052003 007603052101 000908038000 007603038101 000908026005 007603026104 735210014000 5240150271 700429015000 0001800015;EQUIPMENT R CRANKSHAFT IDLER GEAR AXLE O-RING O-RING HEX BOLT PRESSURE VA O-RING O-RING RING SNAP THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG PLUG DRAIN O-RING PRESSURE RE;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900208, 1902648;49, 388;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52404100144 5240530805 X00042197 5240530122 5240530120 5240530125 0000530926 0000534335 000910014004 007603014102;CYLINDER HEAD EXHAUST VALVE INLET VALVE VALVE SPRING IN VALVE SPRING O RETAINER VALVE VALVE KEEPER W VALVE ROTATOR PLUG COPPER SEALIN;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900389, 1902829;79, 418;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52405500098 X52499100176 X52405200015 X52499100259 000000000403;ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900446, 1902886;92, 431;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52405500099 X52499100176 X52405200015 X52499100259 000000000403;ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900452, 1902892;93, 432;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52405500142 X52405500097 001474006000 X52418300025;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900441, 1902881;91, 430;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52405500145 X52405500135 X52405500139 000933010194;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900416, 1902856;86, 425;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52405500146 X52405500124 X52405500123 200988045000 000471045000 700521016200 200933016002;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900433, 1902873;90, 429;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52601100055 0000181802 5240111380 000933010035;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900046, 1902487;28, 368;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52610100112 X52610100097 X52610100124 X52612500027 X52612500028 200929008000 200929006000 X52610100098 200125006400 000000002701;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1901104, 1903546;168, 507;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52612600004 304017008089 007349008002;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900910, 1903352;142, 481;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52614300010 5550160233 5370160233;nan;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1901257, 1903699;187, 526;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52617300002;STARTER AIR RI;;24,540 kg;pending_review;qa_pending_or_review_found;false;1;12V4000M70;1903731;536;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X52699100339 X52699100340 700327012000 000912008019 735233000102 735233000200 735233000100 735233000101 735233000102 735233000101 735233000104 735233000500 735233000104 735233000103 735233000200 735233000100;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1901579, 1903966;231, 568;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52710100028;EXHAUST TURBO CHARGER RIGHT SIDE;;;pending_review;qa_pending_or_review_found;false;2;16V4000M61;1300703, 1303614;121, 625;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X52812500014;GUIDE TUBE Business Por;;5.880 kg;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1801299, 1804905;1282, 1659;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X53166400008/31/97;GENSET LR ACCEPTANCE;;;pending_review;qa_pending_or_review_found;false;1;16V4000M61;1302922;508;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X53514600003/30/97;SOOT FILTER GL ACCEPTANCE;;2450.000 k EM;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1805195;1683;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X53566400071/30/97;GENSET GL ACCEPTANCE GENSET GL ACCEPTANCE 1 ss Portal Online Print 25-12-2023;;1000.000 k;pending_review;qa_pending_or_review_found;false;1;20V4000M93L;1807255;1872;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X53566400082/31/97;GENSET LR ACCEPTANCE;;;pending_review;qa_pending_or_review_found;false;1;16V4000M61;1302921;507;"{""total_rows"":1,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";pending_review;qa_pending_or_review_found
X54823100002 304017020007 000934020000 000912016004;;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1902119, 1904506;293, 630;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59308200003;CONNECTING PIEC E;;;pending_review;qa_pending_or_review_found;false;2;12V4000M53;1200651, 1203791;108, 463;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59308300010;CONNECTING PIEC E Busin;;;pending_review;qa_pending_or_review_found;false;2;20V4000M93L;1800671, 1804277;1222, 1599;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
X59401400015 5269870535 700209010208 5240140253 000931010105 735151010100 700209010208 5240140253 000931010105 735151010100 700209010208 5240140153 000908012003 007603012111 000931012176 007349013002 5241800155 304017008087 007349008002 5241871053 700429070000 5241870087 700429075002 304017008087 000125008427;OIL PAN SEAL RUBBER STRI STRESS BOLT SPACER SLEEVE BOLT HEX SPACER STRESS BOLT SPACER SLEEVE BOLT HEX SPACER STRESS BOLT SPACER SLEEVE THREAD PLUG COPPER SEALING R BOLT HEX WASHER BASKET OIL PICKUP BOLT HEX WASHER TUBE ASM FLOATIN O-RING TUBE CONNECTOR O-RING BOLT HEX WASHER;nan;nan;pending_review;qa_pending_or_review_found;false;2;12V4000M70;1900064, 1902504;31, 370;"{""total_rows"":2,""count_ok_importar"":0,""count_ok_eliminar"":0,""count_pending"":2,""count_review_action"":2,""count_other"":2}";pending_review;qa_pending_or_review_found
