post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_actualizados,attribute_data:pa_actualizados,attribute:pa_tipo-de-componente,attribute_data:pa_tipo-de-componente
"STRAP COOLANT DRAIN LINE",5590780241,,225410,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5590780241
<strong>NSN: </strong>5340123862786
<strong>System: </strong>202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT<strong>
</strong><strong>Weight: </strong>0.06 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5590780341"">5590780341</a></span>","<strong>Part Number : </strong>5590780241<br>",Publicada,,0,"2026-06-17 20:19:21",263701013,closed,5590780241,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0252-01-100-1.webp ! alt :  ! title : 12V4000M40A-0252-01-100 ! desc :  ! caption : ",,https://milu-naval.com/producto/5590780241/,0,,,simple,,12VM40A-202,piezas,,,ActualizadosDescatalogados,1|1|1,,
FLANGE,5590981750,,225412,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 16VM90, 20VM93, 20VM93L
<strong>Part Number: </strong>5590981750
<strong>NSN: </strong>3040123448714
<strong>System: </strong>123 AIR SYSTEM<strong>
</strong><strong>Weight: </strong>0.19 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/X56912300004"">X56912300004</a></span>","<strong>Part Number : </strong>5590981750<br>",Publicada,,0,"2026-06-17 20:19:21",263701013,closed,5590981750,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M53-0151-01-450-1.webp ! alt :  ! title : 12V4000M53-0151-01-450 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/12V4000M53-0506-01-450-1.webp ! alt :  ! title : 12V4000M53-0506-01-450 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/12V4000M70-0154-01-90-1.webp ! alt :  ! title : 12V4000M70-0154-01-90 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/12V4000M70-0493-01-90-1.webp ! alt :  ! title : 12V4000M70-0493-01-90 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M61-0142-01-90-1.webp ! alt :  ! title : 16V4000M61-0142-01-90 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M61-0646-01-90-1.webp ! alt :  ! title : 16V4000M61-0646-01-90 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M73-0161-01-450-1.webp ! alt :  ! title : 16V4000M73-0161-01-450 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M73-0515-01-450-1.webp ! alt :  ! title : 16V4000M73-0515-01-450 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M73-0869-01-450-1.webp ! alt :  ! title : 16V4000M73-0869-01-450 ! desc :  ! caption :  | https://milu-naval.com/wp-content/uploads/2026/06/16V4000M73-1224-01-450-1.webp ! alt :  ! title : 16V4000M73-1224-01-450 ! desc :  ! caption : ",,https://milu-naval.com/producto/5590981750/,0,,,simple,,12VM53-123|12VM70-123|16VM61-123|16VM73-123|16VM73L-123|16VM90-123|20VM93-123|20VM93L-123,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5592031380,,225423,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5592031380
<strong>NSN: </strong>5330123227841
<strong>System: </strong>120 AIR SYSTEM / AIR DUCTING<strong>
</strong><strong>Weight: </strong>0.002 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5592032580"">5592032580</a></span>","<strong>Part Number : </strong>5592031380<br>",Publicada,,0,"2026-06-17 20:19:21",263701013,closed,5592031380,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0134-02-1250-1.webp ! alt :  ! title : 12V4000M40A-0134-02-1250 ! desc :  ! caption : ",,https://milu-naval.com/producto/5592031380/,0,,,simple,,12VM40A-120,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5602030080,,225425,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5602030080
<strong>NSN: </strong>5330123248743
<strong>System: </strong>14 OIL PAN<strong>
</strong><strong>Weight: </strong>0.003 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5602030280"">5602030280</a></span>","<strong>Part Number : </strong>5602030080<br>",Publicada,,0,"2026-06-17 20:19:21",263701013,closed,5602030080,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0021-01-15-1.webp ! alt :  ! title : 12V4000M40A-0021-01-15 ! desc :  ! caption : ",,https://milu-naval.com/producto/5602030080/,0,,,simple,,12VM40A-14,piezas,,,ActualizadosDescatalogados,1|1|1,,
WASHER,5620980476,,225426,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5620980476
<strong>NSN: </strong>5310121747450
<strong>System: </strong>18 CRANKCASE BREATHER<strong>
</strong><strong>Weight: </strong>0.001 KGM
<strong>Dimensions:</strong> 6

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/000125006431"">000125006431</a></span>","<strong>Part Number : </strong>5620980476<br>",Publicada,,0,"2026-06-17 20:19:21",263701013,closed,5620980476,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0031-01-150-1.webp ! alt :  ! title : 12V4000M40A-0031-01-150 ! desc :  ! caption : ",,https://milu-naval.com/producto/5620980476/,0,,,simple,,12VM40A-18,piezas,,,ActualizadosDescatalogados,1|1|1,,
WASHER,5620980576,,225427,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5620980576
<strong>NSN: </strong>5310121494353
<strong>System: </strong>11 CRANKCASE<strong>
</strong><strong>Weight: </strong>0.001 KGM
<strong>Dimensions:</strong> 8

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/000125008427"">000125008427</a></span>","<strong>Part Number : </strong>5620980576<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5620980576,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0016-01-45-1.webp ! alt :  ! title : 12V4000M40A-0016-01-45 ! desc :  ! caption : ",,https://milu-naval.com/producto/5620980576/,0,,,simple,,12VM40A-11,piezas,,,ActualizadosDescatalogados,1|1|1,,
"BRACKET L H:24 S4000 S2000",5621531140-94,,225428,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5621531140/94
<strong>NSN: </strong>5340123739702
<strong>System: </strong>507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT<strong>
</strong><strong>Weight: </strong>0.023 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5621531140"">5621531140</a></span>","<strong>Part Number : </strong>5621531140/94<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5621531140/94,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0335-01-5-1.webp ! alt :  ! title : 12V4000M40A-0335-01-5 ! desc :  ! caption : ",,https://milu-naval.com/producto/5621531140-94/,0,,,simple,,12VM40A-507,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5731750080,,225430,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5731750080
<strong>NSN: </strong>5330123312251
<strong>System: </strong>16 END HOUSING, DRIVING END AND FREE END<strong>
</strong><strong>Weight: </strong>0.012 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5801750180"">5801750180</a></span>","<strong>Part Number : </strong>5731750080<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5731750080,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0026-01-125-1.webp ! alt :  ! title : 12V4000M40A-0026-01-125 ! desc :  ! caption : ",,https://milu-naval.com/producto/5731750080/,0,,,simple,,12VM40A-16,piezas,,,ActualizadosDescatalogados,1|1|1,,
SPACER,5739900140,,225432,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5739900140
<strong>NSN: </strong>5365123607059
<strong>System: </strong>81 FUEL PIPEWORK BEFORE DELIVERY PUMP<strong>
</strong><strong>Weight: </strong>0.007 KGM
<strong>Dimensions:</strong> A 8,4

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/735151008100"">735151008100</a></span>","<strong>Part Number : </strong>5739900140<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5739900140,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0103-01-1800-1.webp ! alt :  ! title : 12V4000M40A-0103-01-1800 ! desc :  ! caption : ",,https://milu-naval.com/producto/5739900140/,0,,,simple,,12VM40A-81,piezas,,,ActualizadosDescatalogados,1|1|1,,
SPACER,5739900240,,225434,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5739900240
<strong>NSN: </strong>5365123572099
<strong>System: </strong>14 OIL PAN<strong>
</strong><strong>Weight: </strong>0.01 KGM
<strong>Dimensions:</strong> A 10,5

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/735151010100"">735151010100</a></span>","<strong>Part Number : </strong>5739900240<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5739900240,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0020-01-60-1.webp ! alt :  ! title : 12V4000M40A-0020-01-60 ! desc :  ! caption : ",,https://milu-naval.com/producto/5739900240/,0,,,simple,,12VM40A-14,piezas,,,ActualizadosDescatalogados,1|1|1,,
"SPACER S2000/4000",5739900340,,225436,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5739900340
<strong>NSN: </strong>5365123604851
<strong>System: </strong>73 INJECTION PUMP / HP PUMP<strong>
</strong><strong>Weight: </strong>0.02 KGM
<strong>Dimensions:</strong> A 12,5

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/735151012100"">735151012100</a></span>","<strong>Part Number : </strong>5739900340<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5739900340,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0082-01-25-1.webp ! alt :  ! title : 12V4000M40A-0082-01-25 ! desc :  ! caption : ",,https://milu-naval.com/producto/5739900340/,0,,,simple,,12VM40A-73,piezas,,,ActualizadosDescatalogados,1|1|1,,
SPACER,5739900440,,225438,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5739900440
<strong>NSN: </strong>5365123768275
<strong>System: </strong>81 FUEL PIPEWORK BEFORE DELIVERY PUMP<strong>
</strong><strong>Weight: </strong>0.06 KGM
<strong>Dimensions:</strong> A 16,5

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/735151016100"">735151016100</a></span>","<strong>Part Number : </strong>5739900440<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5739900440,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0103-01-1400-1.webp ! alt :  ! title : 12V4000M40A-0103-01-1400 ! desc :  ! caption : ",,https://milu-naval.com/producto/5739900440/,0,,,simple,,12VM40A-81,piezas,,,ActualizadosDescatalogados,1|1|1,,
O-RING,5760110080,,225440,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5760110080
<strong>NSN: </strong>5331123315834
<strong>System: </strong>207 RAW WATER PUMP WITH CONNECTIONS<strong>
</strong><strong>Weight: </strong>0.026 KGM
<strong>Dimensions:</strong> A 190 X 5

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/700429190001"">700429190001</a></span>","<strong>Part Number : </strong>5760110080<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5760110080,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0280-01-130-1.webp ! alt :  ! title : 12V4000M40A-0280-01-130 ! desc :  ! caption : ",,https://milu-naval.com/producto/5760110080/,0,,,simple,,12VM40A-207,piezas,,,ActualizadosDescatalogados,1|1|1,,
"ELBOW 90 DEG KR 6",5761800122,,225442,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5761800122
<strong>NSN: </strong>4730123113192
<strong>System: </strong>80 L.P. FUEL SYSTEM; (ALSO GAS ENGINES)<strong>
</strong><strong>Weight: </strong>0.044 KGM
<strong>Dimensions:</strong> KR 6

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/700160000006"">700160000006</a></span>","<strong>Part Number : </strong>5761800122<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5761800122,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0097-01-618-1.webp ! alt :  ! title : 12V4000M40A-0097-01-618 ! desc :  ! caption : ",,https://milu-naval.com/producto/5761800122/,0,,,simple,,12VM40A-80,piezas,,,ActualizadosDescatalogados,1|1|1,,
SPACER,5769900040,,225443,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5769900040
<strong>NSN: </strong>5365123604717
<strong>System: </strong>18 CRANKCASE BREATHER<strong>
</strong><strong>Weight: </strong>0.014 KGM
<strong>Dimensions:</strong> B 8,4

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/735151008200"">735151008200</a></span>","<strong>Part Number : </strong>5769900040<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5769900040,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0030-01-300-1.webp ! alt :  ! title : 12V4000M40A-0030-01-300 ! desc :  ! caption : ",,https://milu-naval.com/producto/5769900040/,0,,,simple,,12VM40A-18,piezas,,,ActualizadosDescatalogados,1|1|1,,
"PIPE HALF-CLAMP",5770180240,,225445,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>16VM73
<strong>Part Number: </strong>5770180240
<strong>NSN: </strong>5340124003059
<strong>System: </strong>202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT<strong>
</strong><strong>Weight: </strong>0.121 KGM
<strong>Dimensions:</strong> 1/1 D 9 - 38

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/700325038103"">700325038103</a></span>","<strong>Part Number : </strong>5770180240<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5770180240,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/16V4000M73-0251-01-310-1.webp ! alt :  ! title : 16V4000M73-0251-01-310 ! desc :  ! caption : ",,https://milu-naval.com/producto/5770180240/,0,,,simple,,16VM73-202,piezas,,,ActualizadosDescatalogados,1|1|1,,
"TUBE VENT W/BANJO FTG 8MM X 10MM X 90",5800707238,,225447,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5800707238
<strong>NSN: </strong>4720123706531
<strong>System: </strong>81 FUEL PIPEWORK BEFORE DELIVERY PUMP<strong>
</strong><strong>Weight: </strong>0.066 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5840700280"">5840700280</a></span>","<strong>Part Number : </strong>5800707238<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5800707238,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0102-02-1150-1.webp ! alt :  ! title : 12V4000M40A-0102-02-1150 ! desc :  ! caption : ",,https://milu-naval.com/producto/5800707238/,0,,,simple,,12VM40A-81,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5800780080,,225449,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM70
<strong>Part Number: </strong>5800780080
<strong>NSN: </strong>5330123249720
<strong>System: </strong>081-10<strong>
</strong><strong>Weight: </strong>0.006 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5800780180"">5800780180</a></span>","<strong>Part Number : </strong>5800780080<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5800780080,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M70-0118-01-65-1.webp ! alt :  ! title : 12V4000M70-0118-01-65 ! desc :  ! caption : ",,https://milu-naval.com/producto/5800780080/,0,,,simple,,12VM70-81,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5801750080,,225451,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5801750080
<strong>NSN: </strong>5330123312251
<strong>System: </strong>16 END HOUSING, DRIVING END AND FREE END<strong>
</strong><strong>Weight: </strong>0.012 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5801750180"">5801750180</a></span>","<strong>Part Number : </strong>5801750080<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5801750080,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0026-01-125-1.webp ! alt :  ! title : 12V4000M40A-0026-01-125 ! desc :  ! caption : ",,https://milu-naval.com/producto/5801750080/,0,,,simple,,12VM40A-16,piezas,,,ActualizadosDescatalogados,1|1|1,,
"RUBBER BELLOWS",5802002182,,225452,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM53
<strong>Part Number: </strong>5802002182
<strong>NSN: </strong>4730123871749
<strong>System: </strong>301 GENERAL ACCESSORIES<strong>
</strong><strong>Weight: </strong>11.161 KGM
<strong>Dimensions:</strong> STD EL 145 MM, DN 125 MM

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/0002035583-87"">0002035583/87</a></span>","<strong>Part Number : </strong>5802002182<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5802002182,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M53-0296-01-15-1.webp ! alt :  ! title : 12V4000M53-0296-01-15 ! desc :  ! caption : ",,https://milu-naval.com/producto/5802002182/,0,,,simple,,12VM53-301,piezas,,,ActualizadosDescatalogados,1|1|1,,
SUPPORT,5802030940,,225453,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>20VM93
<strong>Part Number: </strong>5802030940
<strong>NSN: </strong>
<strong>System: </strong>208 COOLANT EXPANSION TANK<strong>
</strong><strong>Weight: </strong>6 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5802000039"">5802000039</a></span>","<strong>Part Number : </strong>5802030940<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5802030940,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/20V4000M93-0318-01-150-1.webp ! alt :  ! title : 20V4000M93-0318-01-150 ! desc :  ! caption : ",,https://milu-naval.com/producto/5802030940/,0,,,simple,,20VM93-208,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5802031580,,225455,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM53
<strong>Part Number: </strong>5802031580
<strong>NSN: </strong>5330124148702
<strong>System: </strong>202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT<strong>
</strong><strong>Weight: </strong>0.046 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5802035580"">5802035580</a></span>","<strong>Part Number : </strong>5802031580<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5802031580,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M53-0250-01-250-1.webp ! alt :  ! title : 12V4000M53-0250-01-250 ! desc :  ! caption : ",,https://milu-naval.com/producto/5802031580/,0,,,simple,,12VM53-202,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5802032280,,225457,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5802032280
<strong>NSN: </strong>5330123258142
<strong>System: </strong>200 COOLANT SYSTEM<strong>
</strong><strong>Weight: </strong>0.005 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5552032380"">5552032380</a></span>","<strong>Part Number : </strong>5802032280<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5802032280,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0238-01-1.webp ! alt :  ! title : 12V4000M40A-0238-01 ! desc :  ! caption : ",,https://milu-naval.com/producto/5802032280/,0,,,simple,,12VM40A-200,piezas,,,ActualizadosDescatalogados,1|1|1,,
GASKET,5802032780,,225458,"<h1><strong>DISCONTINUED PART NUMBER</strong></h1>
<strong>Engine Series: </strong>4000
<strong>Model Type: </strong>12VM40A
<strong>Part Number: </strong>5802032780
<strong>NSN: </strong>5330123258146
<strong>System: </strong>207 RAW WATER PUMP WITH CONNECTIONS<strong>
</strong><strong>Weight: </strong>0.016 KGM
<strong>Dimensions:</strong> 

<span style=""color: #f2f2f2;""><strong>New Part Number: </strong><a style=""color: #f2f2f2;"" href=""http://milu-naval.com/producto/5552032880"">5552032880</a></span>","<strong>Part Number : </strong>5802032780<br>",Publicada,,0,"2026-06-17 20:19:56",263701013,closed,5802032780,,,no,no,,0,,,,,,,,instock,no,no,,no,none,,,,,,'-1,'-1,,,"https://milu-naval.com/wp-content/uploads/2026/06/12V4000M40A-0278-02-1450-1.webp ! alt :  ! title : 12V4000M40A-0278-02-1450 ! desc :  ! caption : ",,https://milu-naval.com/producto/5802032780/,0,,,simple,,12VM40A-207,piezas,,,ActualizadosDescatalogados,1|1|1,,
